KPD 2025.,,
Šifra,Naziv,
A,"PROIZVODI POLJOPRIVREDE, ŠUMARSTVA I RIBARSTVA",
01,"Biljni i stočarski proizvodi, proizvodi lovstva i usluge povezane s njima",
85.69.00,"Pomoćne usluge u obrazovanju, d. n.",,,,,
R,USLUGE ZDRAVSTVENE ZAŠTITE I SOCIJALNE SKRBI,,,,,
86,Usluge zdravstvene zaštite,,,,,
86.1,Usluge bolnica,,,,,
86.10,Usluge bolnica,,,,,
86.10.0,Usluge bolnica,,,,,
86.10.01,Kirurške usluge bolnica,,,,,
86.10.02,Ginekološke usluge bolnica i usluge porodništva,,,,,
86.10.03,Rehabilitacijske usluge bolnica,,,,,
86.10.04,Psihijatrijske usluge bolnica,,,,,
86.10.05,Ostale usluge bolnica koje pružaju doktori medicine,,,,,
86.10.06,Ostale usluge bolnica,,,,,
86.2,Usluge medicine i dentalne medicine,,,,,
86.21,Usluge opće medicine,,,,,
86.21.0,Usluge opće medicine,,,,,
86.21.00,Usluge opće medicine,,,,,
86.22,Specijalističke medicinske usluge,,,,,
86.22.0,Specijalističke medicinske usluge,,,,,
86.22.01,Usluge analize i tumačenja medicinskih nalaza,,,,,
86.22.02,Ostale specijalističke medicinske usluge,,,,,
86.23,Usluge dentalne medicine,,,,,
86.23.0,Usluge dentalne medicine,,,,,
86.23.01,Ortodontske usluge,,,,,
86.23.02,Ostale usluge dentalne medicine,,,,,
86.9,Ostale usluge zdravstvene zaštite,,,,,
86.91,Usluge dijagnostičkog snimanja i medicinskih laboratorija,,,,,
86.91.0,Usluge dijagnostičkog snimanja i medicinskih laboratorija,,,,,
86.91.01,Dijagnostičke usluge bez tumačenja,,,,,
86.91.02,Usluge medicinskih laboratorija,,,,,
86.92,Usluge prijevoza pacijenata vozilom hitne pomoći,,,,,
86.92.0,Usluge prijevoza pacijenata vozilom hitne pomoći,,,,,
86.92.00,Usluge prijevoza pacijenata vozilom hitne pomoći,,,,,
86.93,"Usluge psihologa i psihoterapeuta, osim doktora medicine",,,,,
86.93.0,"Usluge psihologa i psihoterapeuta, osim doktora medicine",,,,,
86.93.00,"Usluge psihologa i psihoterapeuta, osim doktora medicine",,,,,
86.94,Usluge medicinskih sestara i primalja,,,,,
86.94.0,Usluge medicinskih sestara i primalja,,,,,
86.94.01,Usluge medicinskih sestara,,,,,
86.94.02,Usluge primalja,,,,,
86.95,Usluge fizioterapeuta,,,,,
86.95.0,Usluge fizioterapeuta,,,,,
86.95.01,Usluge radne terapije,,,,,
86.95.02,Ostale usluge fizioterapeuta,,,,,
86.96,"Usluge tradicionalne, komplementarne i alternativne medicine",,,,,
86.96.0,"Usluge tradicionalne, komplementarne i alternativne medicine",,,,,
86.96.00,"Usluge tradicionalne, komplementarne i alternativne medicine",,,,,
86.97,"Usluge posredovanja za medicinske, stomatološke i druge zdravstvene usluge",,,,,
86.97.0,"Usluge posredovanja za medicinske, stomatološke i druge zdravstvene usluge",,,,,
86.97.00,"Usluge posredovanja za medicinske, stomatološke i druge zdravstvene usluge",,,,,
86.99,"Ostale usluge zdravstvene zaštite, d. n.",,,,,
86.99.0,"Ostale usluge zdravstvene zaštite, d. n.",,,,,
86.99.01,"Usluge banaka krvi, sperme i transplantacijskih organa",,,,,
86.99.02,Usluge optometrije,,,,,
86.99.09,"Ostale raznovrsne usluge zdravstvene zaštite, d. n.",,,,,
87,Usluge socijalne skrbi sa smještajem,,,,,
87.1,Usluge ustanova za njegu sa smještajem,,,,,
87.10,Usluge ustanova za njegu sa smještajem,,,,,
87.10.0,Usluge ustanova za njegu sa smještajem,,,,,
87.10.00,Usluge ustanova za njegu sa smještajem,,,,,
87.2,Usluge socijalne skrbi sa smještajem za osobe koje boluju od nedijagnosticirane ili dijagnosticirane mentalne bolesti ili ovisnosti o opojnim sredstvima,,,,,
87.20,Usluge socijalne skrbi sa smještajem za osobe koje boluju od nedijagnosticirane ili dijagnosticirane mentalne bolesti ili ovisnosti o opojnim sredstvima,,,,,
87.20.0,Usluge socijalne skrbi sa smještajem za osobe koje boluju od nedijagnosticirane ili dijagnosticirane mentalne bolesti ili ovisnosti o opojnim sredstvima,,,,,
87.20.01,Usluge socijalne skrbi sa smještajem za djecu koja boluju od nedijagnosticirane ili dijagnosticirane mentalne bolesti ili ovisnosti o opojnim sredstvima,,,,,
87.20.02,Usluge socijalne skrbi sa smještajem za odrasle osobe koje boluju od nedijagnosticirane ili dijagnosticirane mentalne bolesti ili ovisnosti o opojnim sredstvima,,,,,
87.3,Usluge socijalne skrbi sa smještajem za starije osobe ili osobe s fizičkim invaliditetom,,,,,
87.30,Usluge socijalne skrbi sa smještajem za starije osobe ili osobe s fizičkim invaliditetom,,,,,
87.30.0,Usluge socijalne skrbi sa smještajem za starije osobe ili osobe s fizičkim invaliditetom,,,,,
87.30.01,Usluge socijalne skrbi koje pružaju ustanove za smještaj starijih osoba,,,,,
87.30.02,Usluge socijalne skrbi koje pružaju ustanove za smještaj djece i mladeži s fizičkim invaliditetom,,,,,
87.30.03,Usluge socijalne skrbi koje pružaju ustanove za smještaj odraslih osoba s fizičkim invaliditetom,,,,,
87.9,Ostale usluge socijalne skrbi sa smještajem,,,,,
87.91,Usluge posredovanja za usluge socijalne skrbi sa smještajem,,,,,
87.91.0,Usluge posredovanja za usluge socijalne skrbi sa smještajem,,,,,
87.91.00,Usluge posredovanja za usluge socijalne skrbi sa smještajem,,,,,
87.99,"Ostale usluge socijalne skrbi sa smještajem, d. n.",,,,,
87.99.0,"Ostale usluge socijalne skrbi sa smještajem, d. n.",,,,,
87.99.01,Ostale usluge socijalne skrbi sa smještajem za djecu i mladež,,,,,
87.99.02,Usluge socijalne skrbi sa smještajem za zlostavljane odrasle osobe,,,,,
87.99.03,Ostale usluge socijalne skrbi sa smještajem za odrasle osobe,,,,,
88,Usluge socijalne skrbi bez smještaja,,,,,
88.1,Usluge socijalne skrbi bez smještaja za starije osobe ili osobe s invaliditetom,,,,,
88.10,Usluge socijalne skrbi bez smještaja za starije osobe ili osobe s invaliditetom,,,,,
88.10.0,Usluge socijalne skrbi bez smještaja za starije osobe ili osobe s invaliditetom,,,,,
88.10.01,Usluge posjećivanja i pomoći za starije osobe,,,,,
88.10.02,Usluge dnevne skrbi za starije osobe,,,,,
88.10.03,Usluge stručne rehabilitacije za osobe s invaliditetom,,,,,
88.10.04,Usluge posjećivanja i pomoći za osobe s invaliditetom,,,,,
88.10.05,Usluge dnevne skrbi za odrasle osobe s invaliditetom,,,,,
88.9,Ostale usluge socijalne skrbi bez smještaja,,,,,
88.91,Usluge dnevne skrbi o djeci,,,,,
88.91.0,Usluge dnevne skrbi o djeci,,,,,
88.91.01,"Usluge dnevne skrbi za djecu, osim dnevne skrbi za djecu s invaliditetom",,,,,
88.91.02,Usluge dnevne skrbi za djecu i mladež s invaliditetom,,,,,
88.91.03,Usluge čuvanja djece,,,,,
88.99,"Ostale usluge socijalne skrbi bez smještaja, d. n.",,,,,
88.99.0,"Ostale usluge socijalne skrbi bez smještaja, d. n.",,,,,
88.99.01,Ostale usluge usmjeravanja i savjetovanja za djecu,,,,,
88.99.02,"Dobrotvorne usluge, osim smještaja",,,,,
88.99.03,Usluge stručne rehabilitacije za nezaposlene osobe,,,,,
88.99.09,"Ostale usluge socijalne skrbi bez smještaja, d. n.",,,,,
S,"UMJETNIČKE, SPORTSKE I REKREACIJSKE USLUGE",,,,,
90,Usluge umjetničkog stvaralaštva i izvedbenih umjetnosti,,,,,
90.1,Usluge umjetničkog stvaralaštva,,,,,
90.11,Usluge književnog i glazbenog stvaralaštva,,,,,
90.11.0,Usluge književnog i glazbenog stvaralaštva,,,,,
90.11.01,"Usluge pisaca, skladatelja i ostalih umjetnika, osim izvedbenih umjetnika, slikara, grafičkih umjetnika i kipara",,,,,
90.11.02,"Originalni radovi pisaca, skladatelja i ostalih umjetnika osim izvedbenih umjetnika, slikara, grafičkih umjetnika i kipara",,,,,
90.12,Usluge vizualnih umjetnosti,,,,,
90.12.0,Usluge vizualnih umjetnosti,,,,,
90.12.01,"Usluge slikara, grafičkih umjetnika i kipara",,,,,
90.12.02,"Originalni radovi slikara, grafičkih umjetnika i kipara",,,,,
90.13,Ostale usluge umjetničkog stvaralaštva,,,,,
90.13.0,Ostale usluge umjetničkog stvaralaštva,,,,,
90.13.01,Originalni radovi ostalih umjetnika,,,,,
90.13.09,"Usluge ostalog umjetničkog stvaralaštva, d. n.",,,,,
90.2,Usluge izvedbenih umjetnosti,,,,,
90.20,Usluge izvedbenih umjetnosti,,,,,
90.20.0,Usluge izvedbenih umjetnosti,,,,,
90.20.00,Usluge izvedbenih umjetnosti,,,,,
90.3,Pomoćne usluge u umjetničkom stvaralaštvu i izvedbenim umjetnostima,,,,,
90.31,Usluge povezane s radom umjetničkih objekata i lokaliteta,,,,,
90.31.0,Usluge povezane s radom umjetničkih objekata i lokaliteta,,,,,
90.31.01,Usluge povezane s radom umjetničkih objekata za izvedbene umjetnosti,,,,,
90.31.02,Usluge povezane s radom umjetničkih objekata za umjetničko stvaralaštvo u vizualnim umjetnostima,,,,,
90.39,Ostale pomoćne usluge u umjetničkom stvaralaštvu i izvedbenim umjetnostima,,,,,
90.39.0,Ostale pomoćne usluge u umjetničkom stvaralaštvu i izvedbenim umjetnostima,,,,,
90.39.01,Usluge produkcije i prezentacije umjetničkih događaja,,,,,
90.39.02,Usluge promidžbe i organizacije umjetničkih događaja,,,,,
90.39.03,"Tehnološke i tehničke usluge za događaje i izvedbe, uključujući usluge specijalnih efekata za događaje i izvedbe",,,,,
90.39.04,Ostale pomoćne usluge u izvođačkoj umjetnosti,,,,,
91,"Usluge knjižnica, arhiva, muzeja i ostale kulturne usluge",,,,,
91.1,Usluge knjižnica i arhiva,,,,,
91.11,Usluge knjižnica,,,,,
91.11.0,Usluge knjižnica,,,,,
91.11.00,Usluge knjižnica,,,,,
91.12,Usluge arhiva,,,,,
91.12.0,Usluge arhiva,,,,,
91.12.00,Usluge arhiva,,,,,
91.2,"Usluge muzeja, zbirki, povijesnih lokaliteta i spomenika kulture",,,,,
91.21,Usluge muzeja i zbirki,,,,,
91.21.1,Usluge muzeja,,,,,
91.21.10,Usluge muzeja,,,,,
91.21.2,Muzejske zbirke,,,,,
91.21.20,Muzejske zbirke,,,,,
91.22,Usluge povijesnih lokaliteta i spomenika kulture,,,,,
91.22.0,Usluge povijesnih lokaliteta i spomenika kulture,,,,,
91.22.00,Usluge povijesnih lokaliteta i spomenika kulture,,,,,
91.3,"Konzervatorske, restauratorske i ostale pomoćne usluge u području kulturne baštine",,,,,
91.30,"Konzervatorske, restauratorske i ostale pomoćne usluge u području kulturne baštine",,,,,
91.30.0,"Konzervatorske, restauratorske i ostale pomoćne usluge u području kulturne baštine",,,,,
91.30.00,"Konzervatorske, restauratorske i ostale pomoćne usluge u području kulturne baštine",,,,,
91.4,Usluge botaničkih i zooloških vrtova i prirodnih rezervata,,,,,
91.41,Usluge botaničkih i zooloških vrtova,,,,,
91.41.0,Usluge botaničkih i zooloških vrtova,,,,,
91.41.00,Usluge botaničkih i zooloških vrtova,,,,,
91.42,Usluge prirodnih rezervata,,,,,
91.42.0,Usluge prirodnih rezervata,,,,,
91.42.00,Usluge prirodnih rezervata,,,,,
92,Usluge kockanja i klađenja,,,,,
92.0,Usluge kockanja i klađenja,,,,,
92.00,Usluge kockanja i klađenja,,,,,
92.00.1,Usluge kockanja,,,,,
92.00.11,Usluge kockanja na stolovima za igre na sreću,,,,,
92.00.12,Usluge automata za igre na sreću,,,,,
92.00.13,"Usluge lutrije, tombole, binga i sličnih igara na sreću",,,,,
92.00.14,Usluge kockanja putem interneta,,,,,
92.00.19,"Usluge kockanja, d. n.",,,,,
92.00.2,Usluge klađenja,,,,,
92.00.21,Usluge sportskog klađenja putem interneta,,,,,
92.00.22,Usluge ostalog klađenja putem interneta,,,,,
92.00.29,"Usluge klađenja, d. n.",,,,,
93,"Sportske, zabavne i rekreacijske usluge",,,,,
93.1,Sportske usluge,,,,,
93.11,Usluge rada sportskih objekata,,,,,
93.11.0,Usluge rada sportskih objekata,,,,,
93.11.00,Usluge rada sportskih objekata,,,,,
93.12,Usluge sportskih klubova,,,,,
93.12.0,Usluge sportskih klubova,,,,,
93.12.00,Usluge sportskih klubova,,,,,
93.13,Usluge fitness centara,,,,,
93.13.0,Usluge fitness centara,,,,,
93.13.00,Usluge fitness centara,,,,,
93.19,Ostale sportske usluge,,,,,
93.19.0,Ostale sportske usluge,,,,,
93.19.01,Usluge promidžbe sportskih i sportsko-rekreacijskih događaja,,,,,
93.19.02,Usluge samostalnih sportaša,,,,,
93.19.03,Pomoćne usluge u vezi sa sportom i rekreacijom,,,,,
93.19.09,Ostale sportske i sportsko-rekreacijske usluge,,,,,
93.2,Zabavne i rekreacijske usluge,,,,,
93.21,Usluge zabavnih i tematskih parkova,,,,,
93.21.0,Usluge zabavnih i tematskih parkova,,,,,
93.21.00,Usluge zabavnih i tematskih parkova,,,,,
93.29,Ostale zabavne i rekreacijske usluge,,,,,
93.29.1,Ostale rekreacijske usluge,,,,,
93.29.11,Usluge rekreacijskih parkova i plaža,,,,,
93.29.12,Zabavne i rekreacijske usluge povezane s infrastrukturom u marinama,,,,,
93.29.19,"Ostale rekreacijske usluge, d. n.",,,,,
93.29.2,Ostale zabavne usluge,,,,,
93.29.21,Usluge priređivanja vatrometa i predstava sa svjetlosnim i zvučnim efektima,,,,,
93.29.22,Usluge automata za igre na kovanice,,,,,
93.29.29,"Ostale zabavne usluge, d. n.",,,,,
T,OSTALE USLUGE,,,,,
94,Usluge članskih organizacija,,,,,
94.1,"Usluge poslovnih organizacija, organizacija poslodavaca i strukovnih organizacija",,,,,
94.11,Usluge poslovnih organizacija i organizacija poslodavaca,,,,,
94.11.0,Usluge poslovnih organizacija i organizacija poslodavaca,,,,,
94.11.00,Usluge poslovnih organizacija i organizacija poslodavaca,,,,,
94.12,Usluge strukovnih organizacija,,,,,
94.12.0,Usluge strukovnih organizacija,,,,,
94.12.00,Usluge strukovnih organizacija,,,,,
94.2,Usluge sindikata,,,,,
94.20,Usluge sindikata,,,,,
94.20.0,Usluge sindikata,,,,,
94.20.00,Usluge sindikata,,,,,
94.9,Usluge ostalih članskih organizacija,,,,,
94.91,Usluge vjerskih organizacija,,,,,
94.91.0,Usluge vjerskih organizacija,,,,,
94.91.00,Usluge vjerskih organizacija,,,,,
94.92,Usluge političkih organizacija,,,,,
94.92.0,Usluge političkih organizacija,,,,,
94.92.00,Usluge političkih organizacija,,,,,
94.99,"Usluge ostalih članskih organizacija, d. n.",,,,,
94.99.1,Usluge davanja novčane pomoći članskih organizacija,,,,,
94.99.10,Usluge davanja novčane pomoći članskih organizacija,,,,,
94.99.2,Ostale usluge ostalih članskih organizacija,,,,,
94.99.21,Usluge organizacija za zaštitu ljudskih prava,,,,,
94.99.22,Usluge pokreta za zaštitu okoliša,,,,,
94.99.23,Usluge zaštite položaja posebnih skupina,,,,,
94.99.24,Ostale usluge poboljšanja položaja građanstva i promicanja općih interesa zajednice,,,,,
94.99.25,Usluge udruga mladih,,,,,
94.99.26,Usluge kulturnih i rekreacijskih udruga,,,,,
94.99.27,Usluge ostalih civilnih i društvenih organizacija,,,,,
94.99.29,"Ostale usluge ostalih članskih organizacija, d. n.",,,,,
95,"Usluge popravka i održavanja računala, predmeta za osobnu uporabu i kućanstvo te motornih vozila i motocikala",,,,,
95.1,Usluge popravka i održavanja računala i komunikacijske opreme,,,,,
95.10,Usluge popravka i održavanja računala i komunikacijske opreme,,,,,
95.10.0,Usluge popravka i održavanja računala i komunikacijske opreme,,,,,
95.10.01,Usluge popravka i održavanja računala i periferne opreme,,,,,
95.10.02,Usluge popravka i održavanja komunikacijske opreme,,,,,
95.2,Usluge popravka i održavanja predmeta za osobnu uporabu i kućanstvo,,,,,
95.21,Usluge popravka i održavanja elektroničkih uređaja za široku potrošnju,,,,,
95.21.0,Usluge popravka i održavanja elektroničkih uređaja za široku potrošnju,,,,,
95.21.00,Usluge popravka i održavanja elektroničkih uređaja za široku potrošnju,,,,,
95.22,Usluge popravka i održavanja aparata za kućanstvo te opreme za kuću i vrt,,,,,
95.22.0,Usluge popravka i održavanja aparata za kućanstvo te opreme za kuću i vrt,,,,,
95.22.00,Usluge popravka i održavanja aparata za kućanstvo te opreme za kuću i vrt,,,,,
95.23,Usluge popravka i održavanja obuće i proizvoda od kože,,,,,
95.23.0,Usluge popravka i održavanja obuće i proizvoda od kože,,,,,
95.23.00,Usluge popravka i održavanja obuće i proizvoda od kože,,,,,
95.24,Usluge popravka i održavanja namještaja i pokućstva,,,,,
95.24.0,Usluge popravka i održavanja namještaja i pokućstva,,,,,
95.24.00,Usluge popravka i održavanja namještaja i pokućstva,,,,,
95.25,Usluge popravka i održavanja satova i nakita,,,,,
95.25.0,Usluge popravka i održavanja satova i nakita,,,,,
95.25.01,Usluge popravka i održavanja satova,,,,,
95.25.02,Usluge popravka i održavanja nakita,,,,,
95.29,Usluge popravka i održavanja ostalih predmeta za osobnu uporabu i kućanstvo,,,,,
95.29.0,Usluge popravka i održavanja ostalih predmeta za osobnu uporabu i kućanstvo,,,,,
95.29.01,Usluge popravka i prepravljanja odjeće i tekstilnih predmeta za kućanstvo,,,,,
95.29.02,Usluge popravka i održavanja bicikala,,,,,
95.29.03,Usluge popravka i održavanja glazbenih instrumenata,,,,,
95.29.04,Usluge popravka i održavanja sportske opreme,,,,,
95.29.09,"Usluge popravka i održavanja ostalih predmeta za osobnu uporabu i kućanstvo, d. n.",,,,,
95.3,Usluge popravka i održavanja motornih vozila i motocikala,,,,,
95.31,Usluge popravka i održavanja motornih vozila,,,,,
95.31.1,Usluge popravka i održavanja automobila i motornih vozila lake kategorije,,,,,
95.31.11,"Usluge redovitog održavanja i popravka (osim popravka električnog sustava, guma i karoserije) automobila i motornih vozila lake kategorije",,,,,
95.31.12,Usluge popravka električnog sustava automobila i motornih vozila lake kategorije,,,,,
95.31.13,"Usluge popravka guma automobila i motornih vozila lake kategorije, uključujući podešavanje i balansiranje",,,,,
95.31.14,"Usluge popravka karoserije i slične usluge (popravci vrata, brava, prozora, ponovnog bojanja, popravci karamboliranih vozila) za automobile i motorna vozila lake kategorije",,,,,
95.31.2,Usluge popravka i održavanja ostalih motornih vozila,,,,,
95.31.21,Usluge redovitog održavanja i popravka (osim popravka električnog sustava i karoserije) ostalih motornih vozila,,,,,
95.31.22,Usluge popravka električnog sustava ostalih motornih vozila,,,,,
95.31.23,"Usluge popravka karoserije i slične usluge (popravci vrata, brava, prozora, ponovnog bojanja, popravci karamboliranih vozila) za ostala motornih vozila",,,,,
95.31.3,"Usluge pranja automobila, poliranja i slične usluge",,,,,
95.31.30,"Usluge pranja automobila, poliranja i slične usluge",,,,,
95.32,Usluge popravka i održavanja motocikala,,,,,
95.32.0,Usluge popravka i održavanja motocikala,,,,,
95.32.00,Usluge popravka i održavanja motocikala,,,,,
95.4,"Usluge posredovanja u popravku i održavanju računala, predmeta za osobnu uporabu i kućanstvo te motornih vozila i motocikala",,,,,
95.40,"Usluge posredovanja u popravku i održavanju računala, predmeta za osobnu uporabu i kućanstvo te motornih vozila i motocikala",,,,,
95.40.0,"Usluge posredovanja u popravku i održavanju računala, predmeta za osobnu uporabu i kućanstvo te motornih vozila i motocikala",,,,,
95.40.00,"Usluge posredovanja u popravku i održavanju računala, predmeta za osobnu uporabu i kućanstvo te motornih vozila i motocikala",,,,,
96,Osobne usluge,,,,,
96.1,Usluge pranja i čišćenja tekstilnih i krznenih proizvoda,,,,,
96.10,Usluge pranja i čišćenja tekstilnih i krznenih proizvoda,,,,,
96.10.0,Usluge pranja i čišćenja tekstilnih i krznenih proizvoda,,,,,
96.10.01,Usluge pranja na samoposlužnim strojevima za pranje rublja na kovanice,,,,,
96.10.02,"Usluge kemijskog čišćenja, uključujući čišćenje krznenih proizvoda",,,,,
96.10.03,Usluge glačanja,,,,,
96.10.04,Usluge izbjeljivanja i bojenja,,,,,
96.10.05,Usluge čišćenja tekstila kod kuće,,,,,
96.10.06,Ostale usluge čišćenja tekstila,,,,,
96.2,"Usluge frizerskih salona, salona za uljepšavanje, dnevnih spa tretmana i slične usluge",,,,,
96.21,"Frizerske i brijačke usluge te ljudska kosa, neobrađena",,,,,
96.21.1,Frizerske i brijačke usluge,,,,,
96.21.11,Frizerske usluge za žene i djevojčice,,,,,
96.21.12,Frizerske i brijačke usluge za muškarce i dječake,,,,,
96.21.13,"Frizerske i brijačke usluge, kod kuće",,,,,
96.21.14,Ostale frizerske i brijačke usluge,,,,,
96.21.2,"Ljudska kosa, neobrađena",,,,,
